actor_id,actor
4890,Benno Fürmann
4891,Anna Loos
4892,Chris Rock
4893,María Galiana
4894,Ana Fernández
4895,Carlos Álvarez-Nóvoa
4896,Patrick Fugit
4897,Peter Stormare
4898,Huey Lewis
4899,Francisco Rabal
4900,Jose Coronado
4901,Dafne Fernández
4902,Scott Denny
4903,Jennifer Morrison
4904,Matthew Davis
4905,Murilo Benício
4906,Harold Perrineau
4907,Björk
4908,Michael Hitchcock
4909,Hallie Eisenberg
4910,Steven Page
4911,Ed Robertson
4912,Jim Creeggan
4913,Timothy Olyphant
4914,Zach Braff
4915,Michelle Rodriguez
4916,Douglas Santiago
4917,Jamie Tirelli
4918,Wood Harris
4919,Andrew Robinson
4920,Clare Higgins
4921,Ashley Laurence
4922,Terry Farrell
4923,Kevin Bernhardt
4924,Dorothy Malone
4925,Frankie Avalon
4926,Martha Hyer
4927,Brett Halsey
4928,David Frankham
4929,Eszter Balint
4930,Barbara Eden
4931,Stephen Boyd
4932,Raquel Welch
4933,Bud Abbott
4934,Lou Costello
4935,Cora Witherspoon
4936,Don Sullivan
4937,Fred Graham
4938,Lisa Simone
4939,Gloria Stuart
4940,William Harrigan
4941,James Best
4942,Ingrid Goude
4943,Ken Curtis
4944,Jeff Morrow
4945,Barbara Lawrence
4946,Cynthia Rhodes
4947,Michele Michaels
4948,Robin Stille
4949,Michael Villella
4950,Gail Thackray
4951,Melissa Moore
4952,Stacia Zhivago
4953,Savion Glover
4954,Vaughan Sheffield
4955,Christian Patterson
4956,Lisa Perry
4957,Lara Jill Miller
4958,Joshua Seth
4959,Bob Papenbrook
4960,Teri Polo
4961,Colin Farrell
4962,Clifton Collins Jr.
4963,Michael Rispoli
4964,Kelly Macdonald
4965,Kathrine Narducci
